bucket	container	1.0	0.6538461538461539
leopard	tiger	0.11499999999999999	0.0
shovel	bucket	0.055	0.24
lamp	table	0.015	0.0
rabbit	food	0.5833333333333334	0.0
echidna	animal	0.9766666666666667	1.0
vehicle	truck	0.12166666666666666	0.0012593848389440543
dishwasher	appliance	0.9483333333333334	0.0
mushroom	fungus	0.8883333333333333	0.0
ax	tool	0.8849999999999999	0.0
alligator	reptile	0.9366666666666666	0.8153846153846154
shark	fish	0.9666666666666667	0.36082474226804123
chain	attachment	0.7083333333333334	0.12
refrigerator	ball	0.016666666666666666	0.0
shirt	microscope	0.024999999999999998	0.0
pillow	padding	0.695	0.0
tractor	vehicle	0.9366666666666666	1.0
nail	hook	0.6333333333333333	0.0
screw	nail	0.21666666666666667	0.0
reptile	alligator	0.03333333333333333	0.04099250452313259
pitcher	container	0.8466666666666667	1.0
wing	airplane	0.10333333333333333	0.0
mammal	cat	0.11499999999999999	0.01035317318035138
dwelling	location	0.9	0.0
hamburger	food	0.975	0.0
cobra	snake	0.9083333333333333	0.03333333333333333
cauliflower	broccoli	0.015	0.0
goose	animal	0.975	1.0
lock	door	0.11166666666666668	0.0
cornet	instrument	0.9866666666666667	0.0
trombone	instrument	0.9833333333333334	0.0
ball	sphere	0.8466666666666667	0.2
pipe	organ	0.5	0.0
bed	furniture	0.975	0.0
vest	sweater	0.5833333333333334	0.0
sax	instrument	1.0	0.0
submarine	vessel	0.8583333333333334	0.0
person	loudspeaker	0.4166666666666667	0.0
cradle	crib	0.8333333333333334	0.0
vessel	vehicle	0.6383333333333333	1.0
chain	bandage	0.07166666666666667	0.0
cricket	game	0.8333333333333334	0.0
baseball	game	1.0	0.0
gorilla	ape	0.8783333333333333	0.0
medicine	drug	0.6383333333333333	0.0
power_saw	tool	0.9866666666666667	0.0
cloak	coat	0.8683333333333333	0.0
flute	instrument	1.0	0.0
medium	television	0.22166666666666668	0.0
locomotive	train	0.2916666666666667	0.0
whale	mammal	0.9616666666666666	1.0
animal	container	0.049999999999999996	0.9399394923918389
lemon	citrus	0.94	0.0
dinosaur	animal	0.82	0.8153846153846154
bread	food	0.9033333333333333	0.11538461538461539
snake	reptile	0.9249999999999999	1.0
web_site	location	0.7183333333333333	0.0
seal	kite	0.013333333333333334	0.0
car	train	0.2783333333333333	0.0
jar	container	0.9166666666666666	1.0
jaguar	cat	0.9500000000000001	0.0
owl	animal	1.0	1.0
radio	medium	0.59	0.0
car	limousine	0.19499999999999998	0.0
dish	food	0.19166666666666665	0.16129032258064516
squash	food	0.945	0.2535211267605634
zucchini	food	0.985	0.0
mitten	glove	0.68	0.0
appliance	oven	0.13333333333333333	0.0
jar	bottle	0.5133333333333333	0.0
orchid	plant	0.9083333333333333	0.0
chain	bicycle	0.11833333333333333	0.04
instrument	cornet	0.2733333333333333	0.0
frog	animal	0.9866666666666667	1.0
sphere	ball	0.545	0.2
seat	throne	0.595	0.5333333333333333
fox	animal	0.9866666666666667	1.0
mink	animal	0.9166666666666666	1.0
vault	savings_bank	0.445	0.0
telephone	device	0.9233333333333333	0.925
quail	animal	0.91	1.0
bread	sandwich	0.21833333333333335	0.0
sandwich	food	1.0	0.0
wing	bird	0.11499999999999999	0.9777777777777777
promontory	pin	0.18000000000000002	0.0
protective_covering	helmet	0.25	0.0
cat	animal	1.0	1.0
cannon	gun	0.6516666666666667	0.0
tool	shovel	0.25666666666666665	0.0
mushroom	food	0.9066666666666667	0.0
fluid	keyboard	0.0	0.0
cougar	cat	0.8966666666666666	0.0
hat	cap	0.6666666666666666	0.0
paper	material	0.93	0.14285714285714285
vest	shirt	0.6	0.0
medicine	sax	0.0	0.0
appliance	refrigerator	0.25	0.0
flower	orchid	0.35833333333333334	0.0
snow_leopard	measuring_stick	0.945	0.0
backpack	purse	0.25666666666666665	0.0
airplane	aircraft	0.9583333333333334	0.0
mouse	animal	0.9516666666666667	0.7719298245614035
hamburger	bird	0.015	0.0
barrel	gun	0.24333333333333332	0.0
paddle	oar	0.525	0.4
shape	sphere	0.25666666666666665	0.2
refrigerator	appliance	1.0	0.0
bucket	barrel	0.3566666666666667	0.0
pistol	gun	0.9866666666666667	0.0
car	vehicle	1.0	1.0
strawberry	food	0.91	0.04
quilt	wind_instrument	0.455	0.0
gun	rifle	0.37833333333333335	0.0
wolf	animal	0.8933333333333334	1.0
squash	game	0.9083333333333333	0.0
ant	insect	1.0	0.96
toaster	appliance	0.94	0.0
kite	bird	0.48666666666666664	1.0
limousine	car	0.9883333333333333	0.0
banana	fruit	0.9716666666666667	0.0
cup	container	0.8583333333333334	1.0
plate	turtle	0.15	0.0
swan	animal	0.975	1.0
kangaroo	animal	1.0	1.0
strawberry	fruit	1.0	0.04
house	structure	0.8033333333333333	1.0
screwdriver	hammer	0.13666666666666666	0.0
rubber_eraser	material	0.9366666666666666	0.24
plant	animal	0.013333333333333334	0.95
zucchini	squash	0.73	0.0
shovel	tool	0.9700000000000001	0.0
breakwater	animal	0.9666666666666667	1.0
helmet	protective_covering	0.8633333333333333	0.0
cornet	instrument	0.8583333333333334	0.0
torch	light	0.7916666666666666	0.05555555555555555
bowl	plate	0.3333333333333333	0.0
appliance	washer	0.11499999999999999	0.0
athlete	runner	0.3666666666666667	0.0
oboe	instrument	1.0	0.0
television	medium	0.8816666666666667	0.0
beaver	animal	0.975	1.0
chimpanzee	gorilla	0.3466666666666667	0.0
microscope	telescope	0.2833333333333333	0.0
keyboard	computer	0.25666666666666665	0.0
duck	bird	0.9583333333333334	1.0
spatula	utensil	0.975	0.0
pier	bridge	0.26333333333333336	0.0
dog	animal	0.9616666666666666	0.9651857691427409
camel	animal	1.0	1.0
lizard	animal	0.9716666666666667	1.0
beaker	cup	0.6283333333333333	0.0
vehicle	utensil	0.09499999999999999	0.00047748236570808463
tractor	truck	0.6116666666666667	0.0
violin	instrument	0.9500000000000001	0.0
animal	wolf	0.13833333333333334	0.0016821233457879929
calculator	computer	0.9333333333333332	0.0
tissue	bridge	0.06666666666666667	0.0
primate	animal	0.8333333333333334	1.0
pan	dish	0.6516666666666667	0.0
cabbage	vegetable	0.985	0.0
cornet	car	0.14166666666666666	0.0
seal	mammal	0.8583333333333334	1.0
butterfly	insect	0.91	1.0
rifle	pistol	0.37166666666666665	0.0
runner	athlete	0.8566666666666666	0.0
motorcycle	vehicle	0.985	1.0
bottle	container	0.975	1.0
whale	cricket	0.013333333333333334	0.0
keyboard	organ	0.5383333333333333	0.0
cornet	goat	0.09999999999999999	0.0
machine	computer	0.24333333333333332	0.0
otter	animal	0.9833333333333334	1.0
pudding	dessert	0.8716666666666667	0.0
seal	animal	0.9700000000000001	1.0
gorilla	primate	0.9866666666666667	0.972972972972973
animal	mammal	0.125	0.9529001050280321
cat	mammal	0.85	1.0
gun	weapon	0.9866666666666667	0.0
salmon	fish	1.0	0.5789473684210527
dolphin	mammal	0.8966666666666666	1.0
publication	magazine	0.6116666666666667	0.0
drum	instrument	0.9500000000000001	0.0
bassinet	cradle	0.5966666666666667	0.0
tissue	organ	0.46166666666666667	0.0
hatchet	tool	0.8666666666666667	0.0
elephant	mammal	0.9716666666666667	1.0
rabbit	animal	1.0	1.0
mammal	dolphin	0.10666666666666667	0.003929012890693979
guitar	instrument	0.9866666666666667	0.0
bicycle	vehicle	0.7999999999999999	1.0
signal	traffic_light	0.295	0.0
penguin	animal	0.9583333333333334	0.8064516129032258
furniture	chair	0.16666666666666666	0.0
balance_beam	support	0.9283333333333333	0.08571428571428572
airplane	cannon	0.07666666666666667	0.0
quill	porcupine	0.24333333333333332	0.20588235294117646
oven	appliance	0.9833333333333334	0.0
hamburger	sandwich	0.75	0.0
animal	elephant	0.16666666666666666	0.001285593959186086
chair	furniture	1.0	0.02631578947368421
glass	cup	0.7383333333333333	0.0
orchid	flower	0.9866666666666667	0.0
appliance	dishwasher	0.15	0.0
instrument	guitar	0.03	0.0
car	vehicle	0.9583333333333334	1.0
umbrella	protective_covering	0.7333333333333334	0.0
ape	primate	0.9716666666666667	1.0
harp	instrument	0.9866666666666667	0.0
pizza	food	1.0	0.04
ape	animal	0.8483333333333333	1.0
castle	dwelling	0.8666666666666667	0.0
eagle	bird	0.9833333333333334	1.0
sandal	shoe	0.9666666666666667	0.0
tool	screwdriver	0.18000000000000002	0.0
ray	balance_beam	0.8183333333333334	0.0
missile	rocket	0.6666666666666666	0.0
glove	mitten	0.30833333333333335	0.0
stage	platform	0.94	0.24
cabbage	food	1.0	0.0
dwelling	palace	0.295	0.0
piano	instrument	0.9866666666666667	0.0
circle	shape	1.0	0.0
plant	flower	0.42333333333333334	0.0
bench	seat	0.9700000000000001	0.0
boat	ship	0.7000000000000001	0.0
crab	animal	0.7266666666666667	1.0
furniture	bed	0.26333333333333336	0.0
alligator	animal	0.975	1.0
building	structure	0.93	1.0
violin	instrument	0.9866666666666667	0.0
airplane	craft	0.9066666666666667	0.76
flower	plant	0.945	0.0
geyser	fountain	0.7666666666666666	0.0
hammer	tool	1.0	0.0
dolphin	fish	0.42333333333333334	0.0
squash	vegetable	0.9616666666666666	0.0
hatchet	ax	0.7883333333333334	0.4
package	box	0.53	0.0
stethoscope	instrument	0.9333333333333332	0.0
mammal	animal	1.0	0.9656230635309393
fish	shark	0.13333333333333333	0.035343035343035345
dinosaur	animal	0.8333333333333334	0.8615384615384616
ear	shoe	0.36166666666666664	0.0
appliance	microwave	0.3333333333333333	0.0
computer	machine	0.9833333333333334	0.0
phalanger	animal	0.9883333333333333	0.84
ape	mammal	0.9866666666666667	1.0
horse	mammal	1.0	1.0
truck	vehicle	0.9233333333333333	1.0
magazine	publication	0.8033333333333333	0.0
bagel	food	1.0	0.0
mammal	elephant	0.055	0.001378764099329686
microwave	appliance	1.0	0.0
grasshopper	cricket	0.28833333333333333	0.0
device	telephone	0.22999999999999998	0.0026074237381553005
corn	food	0.9366666666666666	0.0
banjo	guitar	0.6666666666666666	0.0
wolf	animal	0.9866666666666667	1.0
cricket	animal	0.6516666666666667	1.0
violin	cello	0.25833333333333336	0.0
crocodile	animal	1.0	1.0
screwdriver	tool	1.0	0.04
lion	tiger	0.21166666666666667	0.0
wool	fabric	0.7999999999999999	0.0
loudspeaker	person	0.7083333333333334	0.0
rifle	gun	0.9833333333333334	0.0
submarine	ship	0.59	0.0
